PARAMETER,YEAR,LAT,LON,PREC [mm/day]
PRECTOTCORR,2000,20.75,-155.75,0
PRECTOTCORR,2000,20.75,-156.25,0
PRECTOTCORR,2000,20.75,-156.75,0
PRECTOTCORR,2000,20.75,-157.25,0
PRECTOTCORR,2000,20.75,-157.75,0
PRECTOTCORR,2000,20.75,-158.25,0
PRECTOTCORR,2000,20.75,-158.75,0
PRECTOTCORR,2000,20.75,-159.25,0
PRECTOTCORR,2000,20.75,-159.75,0
PRECTOTCORR,2000,20.75,-160.25,0
PRECTOTCORR,2000,20.75,-160.75,0
PRECTOTCORR,2000,21.25,-153.75,0
PRECTOTCORR,2000,21.25,-154.25,0
PRECTOTCORR,2000,21.25,-154.75,0
PRECTOTCORR,2000,21.25,-155.25,0
PRECTOTCORR,2000,21.25,-155.75,0
PRECTOTCORR,2000,21.25,-156.25,0
PRECTOTCORR,2000,21.25,-156.75,0
PRECTOTCORR,2000,21.25,-157.25,0
PRECTOTCORR,2000,21.25,-157.75,0
PRECTOTCORR,2000,21.25,-158.25,0
PRECTOTCORR,2000,21.25,-158.75,0
PRECTOTCORR,2000,21.25,-159.25,0
PRECTOTCORR,2000,21.25,-159.75,0
PRECTOTCORR,2000,21.25,-160.25,0
PRECTOTCORR,2000,21.25,-160.75,0
PRECTOTCORR,2000,21.75,-153.75,0
PRECTOTCORR,2000,21.75,-154.25,0
PRECTOTCORR,2000,21.75,-154.75,0
PRECTOTCORR,2000,21.75,-155.25,0
PRECTOTCORR,2000,21.75,-155.75,0
PRECTOTCORR,2000,21.75,-156.25,0
PRECTOTCORR,2000,21.75,-156.75,0
PRECTOTCORR,2000,21.75,-157.25,0
PRECTOTCORR,2000,21.75,-157.75,0
PRECTOTCORR,2000,21.75,-158.25,0
PRECTOTCORR,2000,21.75,-158.75,0
PRECTOTCORR,2000,21.75,-159.25,0
PRECTOTCORR,2000,21.75,-159.75,0
PRECTOTCORR,2000,21.75,-160.25,0
PRECTOTCORR,2000,21.75,-160.75,0
PRECTOTCORR,2000,22.25,-153.75,0
PRECTOTCORR,2000,22.25,-154.25,0
PRECTOTCORR,2000,22.25,-154.75,0
PRECTOTCORR,2000,22.25,-155.25,0
PRECTOTCORR,2000,22.25,-155.75,0
PRECTOTCORR,2000,22.25,-156.25,0
PRECTOTCORR,2000,22.25,-156.75,0
PRECTOTCORR,2000,22.25,-157.25,0
PRECTOTCORR,2000,22.25,-157.75,0
PRECTOTCORR,2000,22.25,-158.25,0
PRECTOTCORR,2000,22.25,-158.75,0
PRECTOTCORR,2000,22.25,-159.25,0
PRECTOTCORR,2000,22.25,-159.75,0
PRECTOTCORR,2000,22.25,-160.25,0
PRECTOTCORR,2000,22.25,-160.75,0
PRECTOTCORR,2001,19.25,-153.75,0
PRECTOTCORR,2001,19.25,-154.25,2.11
PRECTOTCORR,2001,19.25,-154.75,2.64
PRECTOTCORR,2001,19.25,-155.25,2.64
PRECTOTCORR,2001,19.25,-155.75,2.11
PRECTOTCORR,2001,19.25,-156.25,0
PRECTOTCORR,2001,19.25,-156.75,0
PRECTOTCORR,2001,19.25,-157.25,0
PRECTOTCORR,2001,19.25,-157.75,0
PRECTOTCORR,2001,19.25,-158.25,0
PRECTOTCORR,2001,19.25,-158.75,0
PRECTOTCORR,2001,19.25,-159.25,0
PRECTOTCORR,2001,19.25,-159.75,0
PRECTOTCORR,2001,19.25,-160.25,0
PRECTOTCORR,2001,19.25,-160.75,0
PRECTOTCORR,2001,19.75,-153.75,0
PRECTOTCORR,2001,19.75,-154.25,2.11
PRECTOTCORR,2001,19.75,-154.75,4.22
PRECTOTCORR,2001,19.75,-155.25,5.27
PRECTOTCORR,2001,19.75,-155.75,4.22
PRECTOTCORR,2001,19.75,-156.25,0
PRECTOTCORR,2001,19.75,-156.75,0
PRECTOTCORR,2001,19.75,-157.25,0
PRECTOTCORR,2001,19.75,-157.75,0
PRECTOTCORR,2001,19.75,-158.25,0
PRECTOTCORR,2001,19.75,-158.75,0
PRECTOTCORR,2001,19.75,-159.25,0
PRECTOTCORR,2001,19.75,-159.75,0
PRECTOTCORR,2001,19.75,-160.25,0
PRECTOTCORR,2001,19.75,-160.75,0
PRECTOTCORR,2001,20.25,-153.75,0
PRECTOTCORR,2001,20.25,-154.25,0
PRECTOTCORR,2001,20.25,-154.75,1.58
PRECTOTCORR,2001,20.25,-155.25,2.64
PRECTOTCORR,2001,20.25,-155.75,2.11
PRECTOTCORR,2001,20.25,-156.25,0
PRECTOTCORR,2001,20.25,-156.75,0
PRECTOTCORR,2001,20.25,-157.25,0
PRECTOTCORR,2001,20.25,-157.75,0
PRECTOTCORR,2001,20.25,-158.25,0
PRECTOTCORR,2001,20.25,-158.75,0
PRECTOTCORR,2001,20.25,-159.25,0
PRECTOTCORR,2001,20.25,-159.75,0
PRECTOTCORR,2001,20.25,-160.25,0
PRECTOTCORR,2001,20.25,-160.75,0
PRECTOTCORR,2001,20.75,-153.75,0
PRECTOTCORR,2001,20.75,-154.25,0
PRECTOTCORR,2001,20.75,-154.75,0
PRECTOTCORR,2001,20.75,-155.25,0
PRECTOTCORR,2001,20.75,-155.75,0
PRECTOTCORR,2001,20.75,-156.25,0
PRECTOTCORR,2001,20.75,-156.75,0
PRECTOTCORR,2001,20.75,-157.25,0
PRECTOTCORR,2001,20.75,-157.75,0
PRECTOTCORR,2001,20.75,-158.25,0
PRECTOTCORR,2001,20.75,-158.75,0
PRECTOTCORR,2001,20.75,-159.25,0
PRECTOTCORR,2001,20.75,-159.75,0
PRECTOTCORR,2001,20.75,-160.25,0
PRECTOTCORR,2001,20.75,-160.75,0
PRECTOTCORR,2001,21.25,-153.75,0
PRECTOTCORR,2001,21.25,-154.25,0
PRECTOTCORR,2001,21.25,-154.75,0
PRECTOTCORR,2001,21.25,-155.25,0
PRECTOTCORR,2001,21.25,-155.75,0
PRECTOTCORR,2001,21.25,-156.25,0
PRECTOTCORR,2001,21.25,-156.75,0
PRECTOTCORR,2001,21.25,-157.25,0
PRECTOTCORR,2001,21.25,-157.75,0
PRECTOTCORR,2001,21.25,-158.25,0
PRECTOTCORR,2001,21.25,-158.75,0
PRECTOTCORR,2001,21.25,-159.25,0
PRECTOTCORR,2001,21.25,-159.75,0
PRECTOTCORR,2001,21.25,-160.25,0
PRECTOTCORR,2001,21.25,-160.75,0
PRECTOTCORR,2001,21.75,-153.75,0
PRECTOTCORR,2001,21.75,-154.25,0
PRECTOTCORR,2001,21.75,-154.75,0
PRECTOTCORR,2001,21.75,-155.25,0
PRECTOTCORR,2001,21.75,-155.75,0
PRECTOTCORR,2001,21.75,-156.25,0
PRECTOTCORR,2001,21.75,-156.75,0
PRECTOTCORR,2001,21.75,-157.25,0
PRECTOTCORR,2001,21.75,-157.75,0
PRECTOTCORR,2001,21.75,-158.25,0
PRECTOTCORR,2001,21.75,-158.75,0
PRECTOTCORR,2001,21.75,-159.25,0
PRECTOTCORR,2001,21.75,-159.75,0
PRECTOTCORR,2001,21.75,-160.25,0
PRECTOTCORR,2001,21.75,-160.75,0
PRECTOTCORR,2001,22.25,-153.75,0
PRECTOTCORR,2001,22.25,-154.25,0
PRECTOTCORR,2001,22.25,-154.75,0
PRECTOTCORR,2001,22.25,-155.25,0
PRECTOTCORR,2001,22.25,-155.75,0
PRECTOTCORR,2001,22.25,-156.25,0
PRECTOTCORR,2001,22.25,-156.75,0
PRECTOTCORR,2001,22.25,-157.25,0
PRECTOTCORR,2001,22.25,-157.75,0
PRECTOTCORR,2001,22.25,-158.25,0
PRECTOTCORR,2001,22.25,-158.75,0
PRECTOTCORR,2001,22.25,-159.25,0
PRECTOTCORR,2001,22.25,-159.75,0
PRECTOTCORR,2001,22.25,-160.25,0
PRECTOTCORR,2001,22.25,-160.75,0
PRECTOTCORR,2002,19.25,-153.75,0
PRECTOTCORR,2002,19.25,-154.25,2.11
PRECTOTCORR,2002,19.25,-154.75,4.22
PRECTOTCORR,2002,19.25,-155.25,5.27
PRECTOTCORR,2002,19.25,-155.75,4.22
PRECTOTCORR,2002,19.25,-156.25,0
PRECTOTCORR,2002,19.25,-156.75,0
PRECTOTCORR,2002,19.25,-157.25,0
PRECTOTCORR,2002,19.25,-157.75,0
PRECTOTCORR,2002,19.25,-158.25,0
PRECTOTCORR,2002,19.25,-158.75,0
PRECTOTCORR,2002,19.25,-159.25,0
PRECTOTCORR,2002,19.25,-159.75,0
PRECTOTCORR,2002,19.25,-160.25,0
PRECTOTCORR,2002,19.25,-160.75,0
PRECTOTCORR,2002,19.75,-153.75,0
PRECTOTCORR,2002,19.75,-154.25,2.11
PRECTOTCORR,2002,19.75,-154.75,5.8
PRECTOTCORR,2002,19.75,-155.25,6.86
PRECTOTCORR,2002,19.75,-155.75,4.22
PRECTOTCORR,2002,19.75,-156.25,0
PRECTOTCORR,2002,19.75,-156.75,0
PRECTOTCORR,2002,19.75,-157.25,0
PRECTOTCORR,2002,19.75,-157.75,0
PRECTOTCORR,2002,19.75,-158.25,0
PRECTOTCORR,2002,19.75,-158.75,0
PRECTOTCORR,2002,19.75,-159.25,0
PRECTOTCORR,2002,19.75,-159.75,0
PRECTOTCORR,2002,19.75,-160.25,0
PRECTOTCORR,2002,19.75,-160.75,0
PRECTOTCORR,2002,20.25,-153.75,0
PRECTOTCORR,2002,20.25,-154.25,0
PRECTOTCORR,2002,20.25,-154.75,1.58
PRECTOTCORR,2002,20.25,-155.25,2.64
PRECTOTCORR,2002,20.25,-155.75,2.11
PRECTOTCORR,2002,20.25,-156.25,0
PRECTOTCORR,2002,20.25,-156.75,0
PRECTOTCORR,2002,20.25,-157.25,0
PRECTOTCORR,2002,20.25,-157.75,0
PRECTOTCORR,2002,20.25,-158.25,0
PRECTOTCORR,2002,20.25,-158.75,0
PRECTOTCORR,2002,20.25,-159.25,0
PRECTOTCORR,2002,20.25,-159.75,0
PRECTOTCORR,2002,20.25,-160.25,0
PRECTOTCORR,2002,20.25,-160.75,0
PRECTOTCORR,2002,20.75,-153.75,0
PRECTOTCORR,2002,20.75,-154.25,0
PRECTOTCORR,2002,20.75,-154.75,0
PRECTOTCORR,2002,20.75,-155.25,0
PRECTOTCORR,2002,20.75,-155.75,0
PRECTOTCORR,2002,20.75,-156.25,0
PRECTOTCORR,2002,20.75,-156.75,0
PRECTOTCORR,2002,20.75,-157.25,0
PRECTOTCORR,2002,20.75,-157.75,0
PRECTOTCORR,2002,20.75,-158.25,0
PRECTOTCORR,2002,20.75,-158.75,0
PRECTOTCORR,2002,20.75,-159.25,0
PRECTOTCORR,2002,20.75,-159.75,0
PRECTOTCORR,2002,20.75,-160.25,0
PRECTOTCORR,2002,20.75,-160.75,0
PRECTOTCORR,2002,21.25,-153.75,0
PRECTOTCORR,2002,21.25,-154.25,0
PRECTOTCORR,2002,21.25,-154.75,0
PRECTOTCORR,2002,21.25,-155.25,0
PRECTOTCORR,2002,21.25,-155.75,0
PRECTOTCORR,2002,21.25,-156.25,0
PRECTOTCORR,2002,21.25,-156.75,0
PRECTOTCORR,2002,21.25,-157.25,0
PRECTOTCORR,2002,21.25,-157.75,0
PRECTOTCORR,2002,21.25,-158.25,0
PRECTOTCORR,2002,21.25,-158.75,0
PRECTOTCORR,2002,21.25,-159.25,0
PRECTOTCORR,2002,21.25,-159.75,0
PRECTOTCORR,2002,21.25,-160.25,0
PRECTOTCORR,2002,21.25,-160.75,0
PRECTOTCORR,2002,21.75,-153.75,0
PRECTOTCORR,2002,21.75,-154.25,0
PRECTOTCORR,2002,21.75,-154.75,0
PRECTOTCORR,2002,21.75,-155.25,0
PRECTOTCORR,2002,21.75,-155.75,0
PRECTOTCORR,2002,21.75,-156.25,0
PRECTOTCORR,2002,21.75,-156.75,0
PRECTOTCORR,2002,21.75,-157.25,0
PRECTOTCORR,2002,21.75,-157.75,0
PRECTOTCORR,2002,21.75,-158.25,0
PRECTOTCORR,2002,21.75,-158.75,0
PRECTOTCORR,2002,21.75,-159.25,0
PRECTOTCORR,2002,21.75,-159.75,0
PRECTOTCORR,2002,21.75,-160.25,0
PRECTOTCORR,2002,21.75,-160.75,0
PRECTOTCORR,2002,22.25,-153.75,0
PRECTOTCORR,2002,22.25,-154.25,0
PRECTOTCORR,2002,22.25,-154.75,0
PRECTOTCORR,2002,22.25,-155.25,0
PRECTOTCORR,2002,22.25,-155.75,0
PRECTOTCORR,2002,22.25,-156.25,0
PRECTOTCORR,2002,22.25,-156.75,0
PRECTOTCORR,2002,22.25,-157.25,0
PRECTOTCORR,2002,22.25,-157.75,0
PRECTOTCORR,2002,22.25,-158.25,0
PRECTOTCORR,2002,22.25,-158.75,0
PRECTOTCORR,2002,22.25,-159.25,0
PRECTOTCORR,2002,22.25,-159.75,0
PRECTOTCORR,2002,22.25,-160.25,0
PRECTOTCORR,2002,22.25,-160.75,0
PRECTOTCORR,2003,19.25,-153.75,0
PRECTOTCORR,2003,19.25,-154.25,0
PRECTOTCORR,2003,19.25,-154.75,1.58
PRECTOTCORR,2003,19.25,-155.25,2.64
PRECTOTCORR,2003,19.25,-155.75,2.11
PRECTOTCORR,2003,19.25,-156.25,0
PRECTOTCORR,2003,19.25,-156.75,0
PRECTOTCORR,2003,19.25,-157.25,0
PRECTOTCORR,2003,19.25,-157.75,0
PRECTOTCORR,2003,19.25,-158.25,0
PRECTOTCORR,2003,19.25,-158.75,0
PRECTOTCORR,2003,19.25,-159.25,0
PRECTOTCORR,2003,19.25,-159.75,0
PRECTOTCORR,2003,19.25,-160.25,0
PRECTOTCORR,2003,19.25,-160.75,0
PRECTOTCORR,2003,19.75,-153.75,0
PRECTOTCORR,2003,19.75,-154.25,0
PRECTOTCORR,2003,19.75,-154.75,3.16
PRECTOTCORR,2003,19.75,-155.25,5.27
PRECTOTCORR,2003,19.75,-155.75,4.22
PRECTOTCORR,2003,19.75,-156.25,0
PRECTOTCORR,2003,19.75,-156.75,0
PRECTOTCORR,2003,19.75,-157.25,0
PRECTOTCORR,2003,19.75,-157.75,0
PRECTOTCORR,2003,19.75,-158.25,0
PRECTOTCORR,2003,19.75,-158.75,0
PRECTOTCORR,2003,19.75,-159.25,0
PRECTOTCORR,2003,19.75,-159.75,0
PRECTOTCORR,2003,19.75,-160.25,0
PRECTOTCORR,2003,19.75,-160.75,0
PRECTOTCORR,2003,20.25,-153.75,0
PRECTOTCORR,2003,20.25,-154.25,0
PRECTOTCORR,2003,20.25,-154.75,1.58
PRECTOTCORR,2003,20.25,-155.25,2.64
PRECTOTCORR,2003,20.25,-155.75,2.11
PRECTOTCORR,2003,20.25,-156.25,0
PRECTOTCORR,2003,20.25,-156.75,0
PRECTOTCORR,2003,20.25,-157.25,0
PRECTOTCORR,2003,20.25,-157.75,0
PRECTOTCORR,2003,20.25,-158.25,0
PRECTOTCORR,2003,20.25,-158.75,0
PRECTOTCORR,2003,20.25,-159.25,0
PRECTOTCORR,2003,20.25,-159.75,0
PRECTOTCORR,2003,20.25,-160.25,0
PRECTOTCORR,2003,20.25,-160.75,0
PRECTOTCORR,2003,20.75,-153.75,0
PRECTOTCORR,2003,20.75,-154.25,0
PRECTOTCORR,2003,20.75,-154.75,0
PRECTOTCORR,2003,20.75,-155.25,0
PRECTOTCORR,2003,20.75,-155.75,0
PRECTOTCORR,2003,20.75,-156.25,0
PRECTOTCORR,2003,20.75,-156.75,0
PRECTOTCORR,2003,20.75,-157.25,0
PRECTOTCORR,2003,20.75,-157.75,0
PRECTOTCORR,2003,20.75,-158.25,0
PRECTOTCORR,2003,20.75,-158.75,0
PRECTOTCORR,2003,20.75,-159.25,0
PRECTOTCORR,2003,20.75,-159.75,0
PRECTOTCORR,2003,20.75,-160.25,0
PRECTOTCORR,2003,20.75,-160.75,0
PRECTOTCORR,2003,21.25,-153.75,0
PRECTOTCORR,2003,21.25,-154.25,0
PRECTOTCORR,2003,21.25,-154.75,0
PRECTOTCORR,2003,21.25,-155.25,0
PRECTOTCORR,2003,21.25,-155.75,0
PRECTOTCORR,2003,21.25,-156.25,0
PRECTOTCORR,2003,21.25,-156.75,0
PRECTOTCORR,2003,21.25,-157.25,0
PRECTOTCORR,2003,21.25,-157.75,0
PRECTOTCORR,2003,21.25,-158.25,0
PRECTOTCORR,2003,21.25,-158.75,0
PRECTOTCORR,2003,21.25,-159.25,0
PRECTOTCORR,2003,21.25,-159.75,0
PRECTOTCORR,2003,21.25,-160.25,0
PRECTOTCORR,2003,21.25,-160.75,0
PRECTOTCORR,2003,21.75,-153.75,0
PRECTOTCORR,2003,21.75,-154.25,0
PRECTOTCORR,2003,21.75,-154.75,0
PRECTOTCORR,2003,21.75,-155.25,0
PRECTOTCORR,2003,21.75,-155.75,0
PRECTOTCORR,2003,21.75,-156.25,0
PRECTOTCORR,2003,21.75,-156.75,0
PRECTOTCORR,2003,21.75,-157.25,0
PRECTOTCORR,2003,21.75,-157.75,0
PRECTOTCORR,2003,21.75,-158.25,0
PRECTOTCORR,2003,21.75,-158.75,0
PRECTOTCORR,2003,21.75,-159.25,0
PRECTOTCORR,2003,21.75,-159.75,0
PRECTOTCORR,2003,21.75,-160.25,0
PRECTOTCORR,2003,21.75,-160.75,0
PRECTOTCORR,2003,22.25,-153.75,0
PRECTOTCORR,2003,22.25,-154.25,0
PRECTOTCORR,2003,22.25,-154.75,0
PRECTOTCORR,2003,22.25,-155.25,0
PRECTOTCORR,2003,22.25,-155.75,0
PRECTOTCORR,2003,22.25,-156.25,0
PRECTOTCORR,2003,22.25,-156.75,0
PRECTOTCORR,2003,22.25,-157.25,0
PRECTOTCORR,2003,22.25,-157.75,0
PRECTOTCORR,2003,22.25,-158.25,0
PRECTOTCORR,2003,22.25,-158.75,0
PRECTOTCORR,2003,22.25,-159.25,0
PRECTOTCORR,2003,22.25,-159.75,0
PRECTOTCORR,2003,22.25,-160.25,0
PRECTOTCORR,2003,22.25,-160.75,0
PRECTOTCORR,2004,19.25,-153.75,0
PRECTOTCORR,2004,19.25,-154.25,2.11
PRECTOTCORR,2004,19.25,-154.75,4.22
PRECTOTCORR,2004,19.25,-155.25,5.27
PRECTOTCORR,2004,19.25,-155.75,5.27
PRECTOTCORR,2004,19.25,-156.25,5.27
PRECTOTCORR,2004,19.25,-156.75,5.27
PRECTOTCORR,2004,19.25,-157.25,2.11
PRECTOTCORR,2004,19.25,-157.75,0
PRECTOTCORR,2004,19.25,-158.25,0
PRECTOTCORR,2004,19.25,-158.75,0
PRECTOTCORR,2004,19.25,-159.25,0
PRECTOTCORR,2004,19.25,-159.75,0
PRECTOTCORR,2004,19.25,-160.25,0
PRECTOTCORR,2004,19.25,-160.75,0
PRECTOTCORR,2004,19.75,-153.75,0
PRECTOTCORR,2004,19.75,-154.25,2.11
PRECTOTCORR,2004,19.75,-154.75,5.8
PRECTOTCORR,2004,19.75,-155.25,6.86
PRECTOTCORR,2004,19.75,-155.75,5.27
PRECTOTCORR,2004,19.75,-156.25,5.27
PRECTOTCORR,2004,19.75,-156.75,3.16
PRECTOTCORR,2004,19.75,-157.25,1.05
PRECTOTCORR,2004,19.75,-157.75,0
PRECTOTCORR,2004,19.75,-158.25,0
PRECTOTCORR,2004,19.75,-158.75,0
PRECTOTCORR,2004,19.75,-159.25,0
PRECTOTCORR,2004,19.75,-159.75,0
PRECTOTCORR,2004,19.75,-160.25,0
PRECTOTCORR,2004,19.75,-160.75,0
PRECTOTCORR,2004,20.25,-153.75,0
PRECTOTCORR,2004,20.25,-154.25,0
PRECTOTCORR,2004,20.25,-154.75,1.58
PRECTOTCORR,2004,20.25,-155.25,2.64
PRECTOTCORR,2004,20.25,-155.75,2.64
PRECTOTCORR,2004,20.25,-156.25,2.64
PRECTOTCORR,2004,20.25,-156.75,0.53
PRECTOTCORR,2004,20.25,-157.25,0
PRECTOTCORR,2004,20.25,-157.75,0
PRECTOTCORR,2004,20.25,-158.25,0
PRECTOTCORR,2004,20.25,-158.75,0
PRECTOTCORR,2004,20.25,-159.25,0
PRECTOTCORR,2004,20.25,-159.75,0
PRECTOTCORR,2004,20.25,-160.25,0
PRECTOTCORR,2004,20.25,-160.75,0
PRECTOTCORR,2004,20.75,-153.75,0
PRECTOTCORR,2004,20.75,-154.25,0
PRECTOTCORR,2004,20.75,-154.75,0
PRECTOTCORR,2004,20.75,-155.25,0
PRECTOTCORR,2004,20.75,-155.75,0
PRECTOTCORR,2004,20.75,-156.25,0
PRECTOTCORR,2004,20.75,-156.75,2.11
PRECTOTCORR,2004,20.75,-157.25,2.64
PRECTOTCORR,2004,20.75,-157.75,1.58
PRECTOTCORR,2004,20.75,-158.25,0
PRECTOTCORR,2004,20.75,-158.75,0
PRECTOTCORR,2004,20.75,-159.25,0
PRECTOTCORR,2004,20.75,-159.75,0
PRECTOTCORR,2004,20.75,-160.25,0
PRECTOTCORR,2004,20.75,-160.75,0
PRECTOTCORR,2004,21.25,-153.75,0
PRECTOTCORR,2004,21.25,-154.25,0
PRECTOTCORR,2004,21.25,-154.75,0
PRECTOTCORR,2004,21.25,-155.25,0
PRECTOTCORR,2004,21.25,-155.75,0
PRECTOTCORR,2004,21.25,-156.25,0
PRECTOTCORR,2004,21.25,-156.75,2.11
PRECTOTCORR,2004,21.25,-157.25,2.64
PRECTOTCORR,2004,21.25,-157.75,2.64
PRECTOTCORR,2004,21.25,-158.25,2.11
PRECTOTCORR,2004,21.25,-158.75,0
PRECTOTCORR,2004,21.25,-159.25,2.11
PRECTOTCORR,2004,21.25,-159.75,2.64
PRECTOTCORR,2004,21.25,-160.25,1.58
PRECTOTCORR,2004,21.25,-160.75,0
PRECTOTCORR,2004,21.75,-153.75,0
PRECTOTCORR,2004,21.75,-154.25,0
PRECTOTCORR,2004,21.75,-154.75,0
PRECTOTCORR,2004,21.75,-155.25,0
PRECTOTCORR,2004,21.75,-155.75,0
PRECTOTCORR,2004,21.75,-156.25,0
PRECTOTCORR,2004,21.75,-156.75,0
PRECTOTCORR,2004,21.75,-157.25,0
PRECTOTCORR,2004,21.75,-157.75,1.05
PRECTOTCORR,2004,21.75,-158.25,2.11
PRECTOTCORR,2004,21.75,-158.75,0
PRECTOTCORR,2004,21.75,-159.25,4.22
PRECTOTCORR,2004,21.75,-159.75,3.69
PRECTOTCORR,2004,21.75,-160.25,1.58
PRECTOTCORR,2004,21.75,-160.75,0
PRECTOTCORR,2004,22.25,-153.75,0
PRECTOTCORR,2004,22.25,-154.25,0
PRECTOTCORR,2004,22.25,-154.75,0
PRECTOTCORR,2004,22.25,-155.25,0
PRECTOTCORR,2004,22.25,-155.75,0
PRECTOTCORR,2004,22.25,-156.25,0
PRECTOTCORR,2004,22.25,-156.75,0
PRECTOTCORR,2004,22.25,-157.25,0
PRECTOTCORR,2004,22.25,-157.75,0
PRECTOTCORR,2004,22.25,-158.25,0
PRECTOTCORR,2004,22.25,-158.75,0
PRECTOTCORR,2004,22.25,-159.25,2.11
PRECTOTCORR,2004,22.25,-159.75,1.05
PRECTOTCORR,2004,22.25,-160.25,0
PRECTOTCORR,2004,22.25,-160.75,0
PRECTOTCORR,2005,19.25,-153.75,0
PRECTOTCORR,2005,19.25,-154.25,2.11
PRECTOTCORR,2005,19.25,-154.75,4.22
PRECTOTCORR,2005,19.25,-155.25,5.27
PRECTOTCORR,2005,19.25,-155.75,5.27
PRECTOTCORR,2005,19.25,-156.25,5.27
PRECTOTCORR,2005,19.25,-156.75,1.05
PRECTOTCORR,2005,19.25,-157.25,0
PRECTOTCORR,2005,19.25,-157.75,0
PRECTOTCORR,2005,19.25,-158.25,0
PRECTOTCORR,2005,19.25,-158.75,0
PRECTOTCORR,2005,19.25,-159.25,0
PRECTOTCORR,2005,19.25,-159.75,0
PRECTOTCORR,2005,19.25,-160.25,0
PRECTOTCORR,2005,19.25,-160.75,0
PRECTOTCORR,2005,19.75,-153.75,0
PRECTOTCORR,2005,19.75,-154.25,2.11
PRECTOTCORR,2005,19.75,-154.75,5.8
PRECTOTCORR,2005,19.75,-155.25,6.86
PRECTOTCORR,2005,19.75,-155.75,4.75
PRECTOTCORR,2005,19.75,-156.25,2.64
PRECTOTCORR,2005,19.75,-156.75,0.53
PRECTOTCORR,2005,19.75,-157.25,0
PRECTOTCORR,2005,19.75,-157.75,0
PRECTOTCORR,2005,19.75,-158.25,0
PRECTOTCORR,2005,19.75,-158.75,0
PRECTOTCORR,2005,19.75,-159.25,0
PRECTOTCORR,2005,19.75,-159.75,0
PRECTOTCORR,2005,19.75,-160.25,0
PRECTOTCORR,2005,19.75,-160.75,0
PRECTOTCORR,2005,20.25,-153.75,0
PRECTOTCORR,2005,20.25,-154.25,0
PRECTOTCORR,2005,20.25,-154.75,1.58
PRECTOTCORR,2005,20.25,-155.25,2.64
PRECTOTCORR,2005,20.25,-155.75,2.11
PRECTOTCORR,2005,20.25,-156.25,0
PRECTOTCORR,2005,20.25,-156.75,0
PRECTOTCORR,2005,20.25,-157.25,0
PRECTOTCORR,2005,20.25,-157.75,0
PRECTOTCORR,2005,20.25,-158.25,0
PRECTOTCORR,2005,20.25,-158.75,0
PRECTOTCORR,2005,20.25,-159.25,0
PRECTOTCORR,2005,20.25,-159.75,0
PRECTOTCORR,2005,20.25,-160.25,0
PRECTOTCORR,2005,20.25,-160.75,0
PRECTOTCORR,2005,20.75,-153.75,0
PRECTOTCORR,2005,20.75,-154.25,0
PRECTOTCORR,2005,20.75,-154.75,0
PRECTOTCORR,2005,20.75,-155.25,0
PRECTOTCORR,2005,20.75,-155.75,0
PRECTOTCORR,2005,20.75,-156.25,0
PRECTOTCORR,2005,20.75,-156.75,0
PRECTOTCORR,2005,20.75,-157.25,0
PRECTOTCORR,2005,20.75,-157.75,0
PRECTOTCORR,2005,20.75,-158.25,0
PRECTOTCORR,2005,20.75,-158.75,0
PRECTOTCORR,2005,20.75,-159.25,0
PRECTOTCORR,2005,20.75,-159.75,0
PRECTOTCORR,2005,20.75,-160.25,0
PRECTOTCORR,2005,20.75,-160.75,0
PRECTOTCORR,2005,21.25,-153.75,0
PRECTOTCORR,2005,21.25,-154.25,0
PRECTOTCORR,2005,21.25,-154.75,0
PRECTOTCORR,2005,21.25,-155.25,0
PRECTOTCORR,2005,21.25,-155.75,0
PRECTOTCORR,2005,21.25,-156.25,0
PRECTOTCORR,2005,21.25,-156.75,0
PRECTOTCORR,2005,21.25,-157.25,0
PRECTOTCORR,2005,21.25,-157.75,0
PRECTOTCORR,2005,21.25,-158.25,0
PRECTOTCORR,2005,21.25,-158.75,0
PRECTOTCORR,2005,21.25,-159.25,0
PRECTOTCORR,2005,21.25,-159.75,0
PRECTOTCORR,2005,21.25,-160.25,0
PRECTOTCORR,2005,21.25,-160.75,0
PRECTOTCORR,2005,21.75,-153.75,0
PRECTOTCORR,2005,21.75,-154.25,0
PRECTOTCORR,2005,21.75,-154.75,0
PRECTOTCORR,2005,21.75,-155.25,0
PRECTOTCORR,2005,21.75,-155.75,0
PRECTOTCORR,2005,21.75,-156.25,0
PRECTOTCORR,2005,21.75,-156.75,0
PRECTOTCORR,2005,21.75,-157.25,0
PRECTOTCORR,2005,21.75,-157.75,0
PRECTOTCORR,2005,21.75,-158.25,0
PRECTOTCORR,2005,21.75,-158.75,0
PRECTOTCORR,2005,21.75,-159.25,0
PRECTOTCORR,2005,21.75,-159.75,0
PRECTOTCORR,2005,21.75,-160.25,0
PRECTOTCORR,2005,21.75,-160.75,0
PRECTOTCORR,2005,22.25,-153.75,0
PRECTOTCORR,2005,22.25,-154.25,0
PRECTOTCORR,2005,22.25,-154.75,0
PRECTOTCORR,2005,22.25,-155.25,0
PRECTOTCORR,2005,22.25,-155.75,0
PRECTOTCORR,2005,22.25,-156.25,0
PRECTOTCORR,2005,22.25,-156.75,0
PRECTOTCORR,2005,22.25,-157.25,0
PRECTOTCORR,2005,22.25,-157.75,0
